"Parameter.Code","Parameter.Desc","Standard.Unit","Meth.Code","Duration.Code","Duration.Desc","Reported.Unit","Reported.Unit.Desc","Collection.Desc","Sample.Analysis.Disc","FED.MDL","Summary.Scale","Designated.Method.Desc","Designated.Method.ID","ABS.Max.Sample.Value","ABS.Min.Sample.Value","Conversion.Ind"
44201,"Ozone",7,78,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","ULTRA VIOLET",0.005,3,"ENVIRONICS SERIES 300","EQOA-0990-078","0.5","-0.005","T"
44201,"Ozone",7,78,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","ULTRA VIOLET",0.005,3,"ENVIRONICS SERIES 300","EQOA-0990-078","0.5","-0.005","T"
44201,"Ozone",7,87,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","ULTRA VIOLET ABSORPTION",0.005,3,"MODEL 400 OZONE ANALYZER","EQOA-0992-087","0.5","-0.005","T"
44201,"Ozone",7,87,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","ULTRA VIOLET ABSORPTION",0.005,3,"MODEL 400 OZONE ANALYZER","EQOA-0992-087","0.5","-0.005","T"
44201,"Ozone",7,87,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","ULTRA VIOLET ABSORPTION",0.005,3,"MODEL 400 OZONE ANALYZER","EQOA-0992-087","0.5","-0.005","T"
44201,"Ozone",7,87,"1","1 HOUR",40,"Parts per 100 million","INSTRUMENTAL","ULTRA VIOLET ABSORPTION",0.005,3,"MODEL 400 OZONE ANALYZER","EQOA-0992-087","0.5","-0.005","T"
44201,"Ozone",7,91,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","ULTRAVIOLET RADIATION ABSORBTN",0.005,3,"LEAR SIEGLER ML9810","EQOA-0193-091","0.5","-0.005","T"
44201,"Ozone",7,91,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","ULTRAVIOLET RADIATION ABSORBTN",0.005,3,"LEAR SIEGLER ML9810","EQOA-0193-091","0.5","-0.005","T"
44201,"Ozone",7,103,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","OPEN PATH O3 ANALYZER",0.005,3,"OPSI MODEL AR 500 O3 ANALYZER","EQOA-0495-103","0.5","-0.005","T"
44201,"Ozone",7,105,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","UV PHOTOMETRIC",0.005,3,"ENVIRONMENT SA MODEL Q341M","EQOA-0895-105","0.5","-0.005","T"
44201,"Ozone",7,112,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","ULTRAVIOLET ABSORPTION",0.005,3,"HORIBA APOA-360","EQOA-0196-112","0.5","-0.005","T"
44201,"Ozone",7,134,"1","1 HOUR",7,"Parts per million","Instrumental","Ultra Violet Photometry",0.005,3,"DKK MDL GUX-113E","EQOA-0200-134","0.5","-0.005","T"
44201,"Ozone",7,134,"1","1 HOUR",8,"Parts per billion","Instrumental","Ultra Violet Photometry",0.005,3,"DKK MDL GUX-113E","EQOA-0200-134","0.5","-0.005","T"
44201,"Ozone",7,137,"1","1 HOUR",7,"Parts per million","Instrumental","Open Path o3 Analyzer",0.005,3,"SANOA Longpath","EQOA-0400-137","0.5","-0.005","T"
44201,"Ozone",7,137,"1","1 HOUR",8,"Parts per billion","Instrumental","Open Path o3 Analyzer",0.005,3,"SANOA Longpath","EQOA-0400-137","0.5","-0.005","T"
44201,"Ozone",7,148,"1","1 HOUR",7,"Parts per million","Instrumental","Ultra violet Photometric",0.005,3,"Environnement S.A. Model O342M UV Ozone Analyzer","EQOA-0206-148","0.5","-0.005","T"
44201,"Ozone",7,148,"1","1 HOUR",8,"Parts per billion","Instrumental","Ultra violet Photometric",0.005,3,"Environnement S.A. Model O342M UV Ozone Analyzer","EQOA-0206-148","0.5","-0.005","T"
44201,"Ozone",7,160,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","ULTRAVIOLET ABSORPTION",0.005,3,"HORIBA APOA-370","EQOA-0506-160","0.5","-0.005","T"
44201,"Ozone",7,161,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","ULTRAVIOLET ABSORPTION",0.005,3,"Seres Model OZ 2000 G","EQOA-0506-161","0.5","-0.005","T"
44201,"Ozone",7,164,"1","1 HOUR",7,"Parts per million","Instrumental","Photometric O3 Analyzer",0.005,3,"SIR S A Model S-5014","EQOA-0207-164","0.5","-0.005","T"
44201,"Ozone",7,164,"1","1 HOUR",8,"Parts per billion","Instrumental","Photometric O3 Analyzer",0.005,3,"SIR S A Model S-5014","EQOA-0207-164","0.5","-0.005","T"
44201,"Ozone",7,165,"1","1 HOUR",7,"Parts per million","Instrumental","Ultraviolet Absorption",0.005,3,"Tanabyte Models 722,723,724,725,726","EQOA-0407-165","0.5","-0.005","T"
44201,"Ozone",7,165,"1","1 HOUR",8,"Parts per billion","Instrumental","Ultraviolet Absorption",0.005,3,"Tanabyte Models 722,723,724,725,726","EQOA-0407-165","0.5","-0.005","T"
44201,"Ozone",7,169,"1","1 HOUR",7,"Parts per million","Instrumental","DKK-TOA Model GUX-313E",0.005,3,"DKK-TOA Model GUX313E","EQOA-1107-169","0.5","-0.005","T"
44201,"Ozone",7,169,"1","1 HOUR",8,"Parts per billion","Instrumental","DKK-TOA Model GUX-313E",0.005,3,"DKK-TOA Model GUX313E","EQOA-1107-169","0.5","-0.005","T"
44201,"Ozone",7,187,"1","1 HOUR",7,"Parts per million","Instrumental","Ecotech Serinus 10",0.005,3,"Ecotech Serinus 10 Ozone Analyzer","EQOA-0809-187","0.5","-0.005","T"
44201,"Ozone",7,187,"1","1 HOUR",8,"Parts per billion","Instrumental","Ecotech Serinus 10",0.005,3,"Ecotech Serinus 10 Ozone Analyzer","EQOA-0809-187","0.5","-0.005","T"
44201,"Ozone",7,190,"1","1 HOUR",7,"Parts per million","Instrumental","UV absorption photometry/UV 2B model 202 and 205",0.003,3,"2B Technologies Model 202 Ozone Monitor","EQOA-0410-190","0.5","-0.005","T"
44201,"Ozone",7,190,"1","1 HOUR",8,"Parts per billion","Instrumental","UV absorption photometry/UV 2B model 202 and 205",0.003,3,"2B Technologies Model 202 Ozone Monitor","EQOA-0410-190","0.5","-0.005","T"
44201,"Ozone",7,199,"1","1 HOUR",7,"Parts per million","Instrumental","Chemiluminescence API Model 265E and T265",6e-04,3,"None","EQOA-0611-199","0.5","-0.005","T"
44201,"Ozone",7,199,"1","1 HOUR",8,"Parts per billion","Instrumental","Chemiluminescence API Model 265E and T265",6e-04,3,"None","EQOA-0611-199","0.5","-0.005","T"
44201,"Ozone",7,514,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","CHEMILUMINESCENCE",0.005,3,"MCMILLAN 1100-1","RFOA-1076-014","0.5","-0.005","T"
44201,"Ozone",7,514,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","CHEMILUMINESCENCE",0.005,3,"MCMILLAN 1100-1","RFOA-1076-014","0.5","-0.005","T"
44201,"Ozone",7,514,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","CHEMILUMINESCENCE",0.005,3,"MCMILLAN 1100-1","RFOA-1076-014","0.5","-0.005","T"
44201,"Ozone",7,515,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL","CHEMILUMINESCENCE",0.005,3,"MCMILLAN 1100-2","RFOA-1076-015","0.5","-0.005","T"
44201,"Ozone",7,515,"1","1 HOUR",7,"Parts per million","INSTRUMENTAL","CHEMILUMINESCENCE",0.005,3,"MCMILLAN 1100-2","RFOA-1076-015","0.5","-0.005","T"
44201,"Ozone",7,515,"1","1 HOUR",8,"Parts per billion","INSTRUMENTAL","CHEMILUMINESCENCE",0.005,3,"MCMILLAN 1100-2","RFOA-1076-015","0.5","-0.005","T"
44201,"Ozone",7,901,"1","1 HOUR",7,"Parts per million","Instrumental","Ultra Violet 2B Model 202",0.0015,4,"None","None","0.5","-0.0015","T"
44201,"Ozone",7,901,"1","1 HOUR",8,"Parts per billion","Instrumental","Ultra Violet 2B Model 202",0.0015,4,"None","None","0.5","-0.0015","T"
81102,"PM10 Total 0-10um STP",1,51,"7","24 HOUR",131,"Milligrams","HI-VOL-SA321","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,52,"7","24 HOUR",131,"Milligrams","HI-VOL-SA321A","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,53,"7","24 HOUR",131,"Milligrams","HI-VOL-GMW9000","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,54,"7","24 HOUR",131,"Milligrams","HI-VOL-W10","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,55,"7","24 HOUR",131,"Milligrams","HI-VOL-W10-(W/MAINT.AC.PORT)","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,56,"7","24 HOUR",131,"Milligrams","HI-VOL-SA321G-(321-W/OILSHIM)","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,57,"7","24 HOUR",131,"Milligrams","HI-VOL-SA321AG(321A-W/OILSHIM)","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,58,"7","24 HOUR",131,"Milligrams","HI-VOL-SA321B","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,59,"7","24 HOUR",131,"Milligrams","HI-VOL-SA1200","GRAVIMETRIC",4,0,"None","None","5000","0","T"
81102,"PM10 Total 0-10um STP",1,62,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL-WEDDING-INLET","GRAVIMETRIC",4,0,"WEDDING & ASSOC  HI-VOL","RFPS-1087-062","5000","0","T"
81102,"PM10 Total 0-10um STP",1,62,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL-WEDDING-INLET","GRAVIMETRIC",4,0,"WEDDING & ASSOC  HI-VOL","RFPS-1087-062","5000","0","T"
81102,"PM10 Total 0-10um STP",1,62,"7","24 HOUR",73,"Liters/minute STP","HI-VOL-WEDDING-INLET","GRAVIMETRIC",4,0,"WEDDING & ASSOC  HI-VOL","RFPS-1087-062","5000","0","T"
81102,"PM10 Total 0-10um STP",1,62,"7","24 HOUR",77,"Micrograms","HI-VOL-WEDDING-INLET","GRAVIMETRIC",4,0,"WEDDING & ASSOC  HI-VOL","RFPS-1087-062","5000","0","T"
81102,"PM10 Total 0-10um STP",1,62,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL-WEDDING-INLET","GRAVIMETRIC",4,0,"WEDDING & ASSOC  HI-VOL","RFPS-1087-062","5000","0","T"
81102,"PM10 Total 0-10um STP",1,62,"7","24 HOUR",118,"Liters/minute LC","HI-VOL-WEDDING-INLET","GRAVIMETRIC",4,0,"WEDDING & ASSOC  HI-VOL","RFPS-1087-062","5000","0","T"
81102,"PM10 Total 0-10um STP",1,62,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL-WEDDING-INLET","GRAVIMETRIC",4,0,"WEDDING & ASSOC  HI-VOL","RFPS-1087-062","5000","0","T"
81102,"PM10 Total 0-10um STP",1,62,"7","24 HOUR",131,"Milligrams","HI-VOL-WEDDING-INLET","GRAVIMETRIC",4,0,"WEDDING & ASSOC  HI-VOL","RFPS-1087-062","5000","0","T"
81102,"PM10 Total 0-10um STP",1,63,"1","1 HOUR",73,"Liters/minute STP","HI-VOL SA/GMW-1200","GRAVIMETRIC",4,0,"GMW Model 1200","RFPS-1287-063","5000","0","T"
81102,"PM10 Total 0-10um STP",1,63,"1","1 HOUR",119,"Cubic meters/minute LC","HI-VOL SA/GMW-1200","GRAVIMETRIC",4,0,"GMW Model 1200","RFPS-1287-063","5000","0","T"
81102,"PM10 Total 0-10um STP",1,63,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL SA/GMW-1200","GRAVIMETRIC",4,0,"GMW Model 1200","RFPS-1287-063","5000","0","T"
81102,"PM10 Total 0-10um STP",1,63,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL SA/GMW-1200","GRAVIMETRIC",4,0,"GMW Model 1200","RFPS-1287-063","5000","0","T"
81102,"PM10 Total 0-10um STP",1,63,"7","24 HOUR",73,"Liters/minute STP","HI-VOL SA/GMW-1200","GRAVIMETRIC",4,0,"GMW Model 1200","RFPS-1287-063","5000","0","T"
81102,"PM10 Total 0-10um STP",1,63,"7","24 HOUR",77,"Micrograms","HI-VOL SA/GMW-1200","GRAVIMETRIC",4,0,"GMW Model 1200","RFPS-1287-063","5000","0","T"
81102,"PM10 Total 0-10um STP",1,63,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL SA/GMW-1200","GRAVIMETRIC",4,0,"GMW Model 1200","RFPS-1287-063","5000","0","T"
81102,"PM10 Total 0-10um STP",1,63,"7","24 HOUR",118,"Liters/minute LC","HI-VOL SA/GMW-1200","GRAVIMETRIC",4,0,"GMW Model 1200","RFPS-1287-063","5000","0","T"
81102,"PM10 Total 0-10um STP",1,63,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL SA/GMW-1200","GRAVIMETRIC",4,0,"GMW Model 1200","RFPS-1287-063","5000","0","T"
81102,"PM10 Total 0-10um STP",1,63,"7","24 HOUR",131,"Milligrams","HI-VOL SA/GMW-1200","GRAVIMETRIC",4,0,"GMW Model 1200","RFPS-1287-063","5000","0","T"
81102,"PM10 Total 0-10um STP",1,64,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL-SA/GMW-321-B","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-B","RFPS-1287-064","5000","0","T"
81102,"PM10 Total 0-10um STP",1,64,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL-SA/GMW-321-B","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-B","RFPS-1287-064","5000","0","T"
81102,"PM10 Total 0-10um STP",1,64,"7","24 HOUR",73,"Liters/minute STP","HI-VOL-SA/GMW-321-B","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-B","RFPS-1287-064","5000","0","T"
81102,"PM10 Total 0-10um STP",1,64,"7","24 HOUR",77,"Micrograms","HI-VOL-SA/GMW-321-B","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-B","RFPS-1287-064","5000","0","T"
81102,"PM10 Total 0-10um STP",1,64,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL-SA/GMW-321-B","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-B","RFPS-1287-064","5000","0","T"
81102,"PM10 Total 0-10um STP",1,64,"7","24 HOUR",118,"Liters/minute LC","HI-VOL-SA/GMW-321-B","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-B","RFPS-1287-064","5000","0","T"
81102,"PM10 Total 0-10um STP",1,64,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL-SA/GMW-321-B","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-B","RFPS-1287-064","5000","0","T"
81102,"PM10 Total 0-10um STP",1,64,"7","24 HOUR",131,"Milligrams","HI-VOL-SA/GMW-321-B","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-B","RFPS-1287-064","5000","0","T"
81102,"PM10 Total 0-10um STP",1,65,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL-SA/GMW-321-C","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-C","RFPS-1287-065","5000","0","T"
81102,"PM10 Total 0-10um STP",1,65,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL-SA/GMW-321-C","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-C","RFPS-1287-065","5000","0","T"
81102,"PM10 Total 0-10um STP",1,65,"7","24 HOUR",73,"Liters/minute STP","HI-VOL-SA/GMW-321-C","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-C","RFPS-1287-065","5000","0","T"
81102,"PM10 Total 0-10um STP",1,65,"7","24 HOUR",77,"Micrograms","HI-VOL-SA/GMW-321-C","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-C","RFPS-1287-065","5000","0","T"
81102,"PM10 Total 0-10um STP",1,65,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL-SA/GMW-321-C","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-C","RFPS-1287-065","5000","0","T"
81102,"PM10 Total 0-10um STP",1,65,"7","24 HOUR",118,"Liters/minute LC","HI-VOL-SA/GMW-321-C","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-C","RFPS-1287-065","5000","0","T"
81102,"PM10 Total 0-10um STP",1,65,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL-SA/GMW-321-C","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-C","RFPS-1287-065","5000","0","T"
81102,"PM10 Total 0-10um STP",1,65,"7","24 HOUR",131,"Milligrams","HI-VOL-SA/GMW-321-C","GRAVIMETRIC",4,0,"SIERRA-ANDERSEN/GMW 321-C","RFPS-1287-065","5000","0","T"
81102,"PM10 Total 0-10um STP",1,71,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","OREGON-DEQ-MED-VOL","GRAVIMETRIC-QUARTZ FILTERS",4,0,"OREGON DEQ MED VOLUME SAMPLER","RFPS-0389-071","5000","0","T"
81102,"PM10 Total 0-10um STP",1,71,"7","24 HOUR",72,"Cubic feet/minute STP","OREGON-DEQ-MED-VOL","GRAVIMETRIC-QUARTZ FILTERS",4,0,"OREGON DEQ MED VOLUME SAMPLER","RFPS-0389-071","5000","0","T"
81102,"PM10 Total 0-10um STP",1,71,"7","24 HOUR",73,"Liters/minute STP","OREGON-DEQ-MED-VOL","GRAVIMETRIC-QUARTZ FILTERS",4,0,"OREGON DEQ MED VOLUME SAMPLER","RFPS-0389-071","5000","0","T"
81102,"PM10 Total 0-10um STP",1,71,"7","24 HOUR",77,"Micrograms","OREGON-DEQ-MED-VOL","GRAVIMETRIC-QUARTZ FILTERS",4,0,"OREGON DEQ MED VOLUME SAMPLER","RFPS-0389-071","5000","0","T"
81102,"PM10 Total 0-10um STP",1,71,"7","24 HOUR",83,"Cubic meters/minute STP","OREGON-DEQ-MED-VOL","GRAVIMETRIC-QUARTZ FILTERS",4,0,"OREGON DEQ MED VOLUME SAMPLER","RFPS-0389-071","5000","0","T"
81102,"PM10 Total 0-10um STP",1,71,"7","24 HOUR",118,"Liters/minute LC","OREGON-DEQ-MED-VOL","GRAVIMETRIC-QUARTZ FILTERS",4,0,"OREGON DEQ MED VOLUME SAMPLER","RFPS-0389-071","5000","0","T"
81102,"PM10 Total 0-10um STP",1,71,"7","24 HOUR",119,"Cubic meters/minute LC","OREGON-DEQ-MED-VOL","GRAVIMETRIC-QUARTZ FILTERS",4,0,"OREGON DEQ MED VOLUME SAMPLER","RFPS-0389-071","5000","0","T"
81102,"PM10 Total 0-10um STP",1,73,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","LO-VOL-DICHOTOMOUS-SA246B-INLT","GRAVIMETRIC",4,0,"MODL SA241-SA241M-G241-ORG241M","RFPS-0789-073","5000","0","T"
81102,"PM10 Total 0-10um STP",1,73,"7","24 HOUR",72,"Cubic feet/minute STP","LO-VOL-DICHOTOMOUS-SA246B-INLT","GRAVIMETRIC",4,0,"MODL SA241-SA241M-G241-ORG241M","RFPS-0789-073","5000","0","T"
81102,"PM10 Total 0-10um STP",1,73,"7","24 HOUR",73,"Liters/minute STP","LO-VOL-DICHOTOMOUS-SA246B-INLT","GRAVIMETRIC",4,0,"MODL SA241-SA241M-G241-ORG241M","RFPS-0789-073","5000","0","T"
81102,"PM10 Total 0-10um STP",1,73,"7","24 HOUR",77,"Micrograms","LO-VOL-DICHOTOMOUS-SA246B-INLT","GRAVIMETRIC",4,0,"MODL SA241-SA241M-G241-ORG241M","RFPS-0789-073","5000","0","T"
81102,"PM10 Total 0-10um STP",1,73,"7","24 HOUR",83,"Cubic meters/minute STP","LO-VOL-DICHOTOMOUS-SA246B-INLT","GRAVIMETRIC",4,0,"MODL SA241-SA241M-G241-ORG241M","RFPS-0789-073","5000","0","T"
81102,"PM10 Total 0-10um STP",1,73,"7","24 HOUR",118,"Liters/minute LC","LO-VOL-DICHOTOMOUS-SA246B-INLT","GRAVIMETRIC",4,0,"MODL SA241-SA241M-G241-ORG241M","RFPS-0789-073","5000","0","T"
81102,"PM10 Total 0-10um STP",1,73,"7","24 HOUR",119,"Cubic meters/minute LC","LO-VOL-DICHOTOMOUS-SA246B-INLT","GRAVIMETRIC",4,0,"MODL SA241-SA241M-G241-ORG241M","RFPS-0789-073","5000","0","T"
81102,"PM10 Total 0-10um STP",1,76,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRMENTL-ANDRSEN-SA246B-INLT","BETA-ATTENUATION",4,0,"ANDERSEN MODEL FH62I-N PM10","EQPM-0990-076","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,76,"1","1 HOUR",72,"Cubic feet/minute STP","INSTRMENTL-ANDRSEN-SA246B-INLT","BETA-ATTENUATION",4,0,"ANDERSEN MODEL FH62I-N PM10","EQPM-0990-076","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,76,"1","1 HOUR",73,"Liters/minute STP","INSTRMENTL-ANDRSEN-SA246B-INLT","BETA-ATTENUATION",4,0,"ANDERSEN MODEL FH62I-N PM10","EQPM-0990-076","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,76,"1","1 HOUR",83,"Cubic meters/minute STP","INSTRMENTL-ANDRSEN-SA246B-INLT","BETA-ATTENUATION",4,0,"ANDERSEN MODEL FH62I-N PM10","EQPM-0990-076","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,76,"1","1 HOUR",118,"Liters/minute LC","INSTRMENTL-ANDRSEN-SA246B-INLT","BETA-ATTENUATION",4,0,"ANDERSEN MODEL FH62I-N PM10","EQPM-0990-076","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,76,"1","1 HOUR",119,"Cubic meters/minute LC","INSTRMENTL-ANDRSEN-SA246B-INLT","BETA-ATTENUATION",4,0,"ANDERSEN MODEL FH62I-N PM10","EQPM-0990-076","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,76,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRMENTL-ANDRSEN-SA246B-INLT","BETA-ATTENUATION",4,0,"ANDERSEN MODEL FH62I-N PM10","EQPM-0990-076","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,76,"7","24 HOUR",77,"Micrograms","INSTRMENTL-ANDRSEN-SA246B-INLT","BETA-ATTENUATION",4,0,"ANDERSEN MODEL FH62I-N PM10","EQPM-0990-076","5000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"1","1 HOUR",5,"Milligrams/cubic meter (25 C)","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"1","1 HOUR",72,"Cubic feet/minute STP","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"1","1 HOUR",73,"Liters/minute STP","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"1","1 HOUR",83,"Cubic meters/minute STP","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"1","1 HOUR",118,"Liters/minute LC","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"1","1 HOUR",119,"Cubic meters/minute LC","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"7","24 HOUR",5,"Milligrams/cubic meter (25 C)","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"7","24 HOUR",72,"Cubic feet/minute STP","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"7","24 HOUR",73,"Liters/minute STP","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"7","24 HOUR",77,"Micrograms","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,79,"7","24 HOUR",118,"Liters/minute LC","INSTRUMENTAL-R&P SA246B-INLET","TEOM-GRAVIMETRIC",-50,0,"RUPRCHT&PATSHNCK TEOM SER 1400","EQPM-1090-079","13000","-50","T"
81102,"PM10 Total 0-10um STP",1,81,"1","1 HOUR",1,"Micrograms/cubic meter (25 C)","INSTRUMENTAL-WEDDING-AUTOMATIC","BETA-RAY-ATTENUATION",-10,0,"WEDDING & ASS. PM-10 AUTOMATED","EQPM-0391-081","5000","-10","T"
81102,"PM10 Total 0-10um STP",1,81,"1","1 HOUR",72,"Cubic feet/minute STP","INSTRUMENTAL-WEDDING-AUTOMATIC","BETA-RAY-ATTENUATION",-10,0,"WEDDING & ASS. PM-10 AUTOMATED","EQPM-0391-081","5000","-10","T"
81102,"PM10 Total 0-10um STP",1,81,"1","1 HOUR",73,"Liters/minute STP","INSTRUMENTAL-WEDDING-AUTOMATIC","BETA-RAY-ATTENUATION",-10,0,"WEDDING & ASS. PM-10 AUTOMATED","EQPM-0391-081","5000","-10","T"
81102,"PM10 Total 0-10um STP",1,81,"1","1 HOUR",83,"Cubic meters/minute STP","INSTRUMENTAL-WEDDING-AUTOMATIC","BETA-RAY-ATTENUATION",-10,0,"WEDDING & ASS. PM-10 AUTOMATED","EQPM-0391-081","5000","-10","T"
